OID,DID,day_type,day_part,odvolume,odtime,mode,date_range
401,561,1,0,149,2455.0,TRU,2019_YR
401,562,1,0,355,2230.0,TRU,2019_YR
401,571,1,0,552,3100.0,TRU,2019_YR
401,572,1,0,108,2519.0,TRU,2019_YR
401,581,1,0,118,3229.0,TRU,2019_YR
401,582,1,0,1,,TRU,2019_YR
401,583,1,0,388,2923.0,TRU,2019_YR
401,584,1,0,342,2478.0,TRU,2019_YR
401,585,1,0,23,2850.0,TRU,2019_YR
401,591,1,0,96,3732.0,TRU,2019_YR
401,592,1,0,6,,TRU,2019_YR
401,593,1,0,12,,TRU,2019_YR
401,594,1,0,7,,TRU,2019_YR
401,601,1,0,768,4050.0,TRU,2019_YR
401,602,1,0,525,3849.0,TRU,2019_YR
401,603,1,0,192,4524.0,TRU,2019_YR
401,611,1,0,4,,TRU,2019_YR
401,612,1,0,91,4223.0,TRU,2019_YR
401,62,1,0,1,,TRU,2019_YR
401,621,1,0,175,4210.0,TRU,2019_YR
401,631,1,0,31,4455.0,TRU,2019_YR
401,641,1,0,1,,TRU,2019_YR
401,651,1,0,4,,TRU,2019_YR
401,664,1,0,2,,TRU,2019_YR
401,681,1,0,7,,TRU,2019_YR
401,691,1,0,1,,TRU,2019_YR
401,81,1,0,8,,TRU,2019_YR
401,91,1,0,141,5084.0,TRU,2019_YR
41,101,1,0,961,1475.0,TRU,2019_YR
41,102,1,0,143,1475.0,TRU,2019_YR
41,11,1,0,238,1200.0,TRU,2019_YR
41,111,1,0,568,1887.0,TRU,2019_YR
41,112,1,0,60,2140.0,TRU,2019_YR
41,121,1,0,630,2041.0,TRU,2019_YR
41,122,1,0,22,2061.0,TRU,2019_YR
41,131,1,0,129,1876.0,TRU,2019_YR
41,132,1,0,21,,TRU,2019_YR
41,181,1,0,406,2390.0,TRU,2019_YR
41,182,1,0,42,2667.0,TRU,2019_YR
41,191,1,0,40,2757.0,TRU,2019_YR
41,192,1,0,32,3834.0,TRU,2019_YR
41,201,1,0,33,2448.0,TRU,2019_YR
41,202,1,0,477,2437.0,TRU,2019_YR
41,21,1,0,136,849.0,TRU,2019_YR
41,211,1,0,87,2134.0,TRU,2019_YR
41,212,1,0,8,,TRU,2019_YR
41,221,1,0,22,,TRU,2019_YR
41,222,1,0,73,2989.0,TRU,2019_YR
41,231,1,0,30,3233.0,TRU,2019_YR
41,232,1,0,875,3618.0,TRU,2019_YR
41,241,1,0,11,,TRU,2019_YR
41,261,1,0,88,4062.0,TRU,2019_YR
41,271,1,0,58,4645.0,TRU,2019_YR
41,281,1,0,59,4587.0,TRU,2019_YR
41,291,1,0,39,3345.0,TRU,2019_YR
41,292,1,0,263,3267.0,TRU,2019_YR
41,301,1,0,1033,4211.0,TRU,2019_YR
41,302,1,0,267,3996.0,TRU,2019_YR
41,31,1,0,2111,865.0,TRU,2019_YR
41,311,1,0,278,5053.0,TRU,2019_YR
41,312,1,0,60,4272.0,TRU,2019_YR
41,313,1,0,191,4081.0,TRU,2019_YR
41,32,1,0,339,1208.0,TRU,2019_YR
41,321,1,0,16,,TRU,2019_YR
41,331,1,0,82,4029.0,TRU,2019_YR
41,333,1,0,3,,TRU,2019_YR
41,334,1,0,111,3358.0,TRU,2019_YR
41,335,1,0,2,,TRU,2019_YR
41,339,1,0,2,,TRU,2019_YR
41,341,1,0,64,4111.0,TRU,2019_YR
41,351,1,0,3,,TRU,2019_YR
41,352,1,0,7,,TRU,2019_YR
41,381,1,0,1,,TRU,2019_YR
41,391,1,0,39,,TRU,2019_YR
41,401,1,0,65,5660.0,TRU,2019_YR
41,41,1,0,1445,654.0,TRU,2019_YR
41,411,1,0,29,,TRU,2019_YR
41,412,1,0,48,4370.0,TRU,2019_YR
41,421,1,0,6,,TRU,2019_YR
41,422,1,0,25,5058.0,TRU,2019_YR
41,423,1,0,21,,TRU,2019_YR
41,431,1,0,15,,TRU,2019_YR
41,432,1,0,19,4449.0,TRU,2019_YR
41,433,1,0,16,,TRU,2019_YR
41,434,1,0,8,,TRU,2019_YR
41,441,1,0,27,4586.0,TRU,2019_YR
41,442,1,0,2,,TRU,2019_YR
41,451,1,0,18,,TRU,2019_YR
41,452,1,0,4,,TRU,2019_YR
41,461,1,0,18,4601.0,TRU,2019_YR
41,471,1,0,1,,TRU,2019_YR
41,51,1,0,42,1588.0,TRU,2019_YR
41,511,1,0,4,,TRU,2019_YR
41,531,1,0,13,,TRU,2019_YR
41,532,1,0,2,,TRU,2019_YR
41,541,1,0,6,,TRU,2019_YR
41,542,1,0,11,,TRU,2019_YR
41,551,1,0,14,,TRU,2019_YR
41,561,1,0,11,,TRU,2019_YR
41,562,1,0,26,,TRU,2019_YR
41,571,1,0,25,,TRU,2019_YR
41,572,1,0,15,,TRU,2019_YR
41,581,1,0,17,,TRU,2019_YR
41,583,1,0,18,,TRU,2019_YR
41,584,1,0,34,,TRU,2019_YR
41,585,1,0,2,,TRU,2019_YR
41,591,1,0,15,,TRU,2019_YR
41,593,1,0,4,,TRU,2019_YR
41,601,1,0,128,6420.0,TRU,2019_YR
41,602,1,0,148,6542.0,TRU,2019_YR
41,603,1,0,45,6957.0,TRU,2019_YR
41,61,1,0,16,,TRU,2019_YR
41,611,1,0,13,,TRU,2019_YR
41,612,1,0,10,,TRU,2019_YR
41,62,1,0,110,861.0,TRU,2019_YR
41,621,1,0,37,7461.0,TRU,2019_YR
41,631,1,0,8,,TRU,2019_YR
41,641,1,0,3,,TRU,2019_YR
41,651,1,0,2,,TRU,2019_YR
41,691,1,0,1,,TRU,2019_YR
41,81,1,0,116,2787.0,TRU,2019_YR
41,91,1,0,1392,1813.0,TRU,2019_YR
411,101,1,0,69,4604.0,TRU,2019_YR
411,102,1,0,22,4339.0,TRU,2019_YR
411,11,1,0,26,,TRU,2019_YR
411,111,1,0,85,4429.0,TRU,2019_YR
411,112,1,0,108,4733.0,TRU,2019_YR
411,121,1,0,130,4513.0,TRU,2019_YR
411,122,1,0,19,4456.0,TRU,2019_YR
411,131,1,0,77,4064.0,TRU,2019_YR
411,132,1,0,19,3704.0,TRU,2019_YR
411,133,1,0,5,,TRU,2019_YR
411,181,1,0,125,3886.0,TRU,2019_YR
411,182,1,0,29,4348.0,TRU,2019_YR
411,191,1,0,88,3870.0,TRU,2019_YR
411,192,1,0,12,,TRU,2019_YR
411,201,1,0,27,3946.0,TRU,2019_YR
411,202,1,0,305,3515.0,TRU,2019_YR
411,21,1,0,20,,TRU,2019_YR
411,211,1,0,119,3617.0,TRU,2019_YR
411,212,1,0,97,3457.0,TRU,2019_YR
411,221,1,0,88,3070.0,TRU,2019_YR
411,222,1,0,199,2976.0,TRU,2019_YR
411,231,1,0,246,2737.0,TRU,2019_YR
411,232,1,0,779,2543.0,TRU,2019_YR
411,261,1,0,204,2285.0,TRU,2019_YR
411,271,1,0,127,2130.0,TRU,2019_YR
411,281,1,0,1239,1559.0,TRU,2019_YR
411,291,1,0,164,2415.0,TRU,2019_YR
411,292,1,0,442,2320.0,TRU,2019_YR
411,301,1,0,2195,1781.0,TRU,2019_YR
411,302,1,0,964,2022.0,TRU,2019_YR
411,31,1,0,153,5249.0,TRU,2019_YR
411,311,1,0,3965,1036.0,TRU,2019_YR
411,312,1,0,1360,1385.0,TRU,2019_YR
411,313,1,0,1909,1609.0,TRU,2019_YR
411,314,1,0,12,,TRU,2019_YR
411,32,1,0,13,4746.0,TRU,2019_YR
411,321,1,0,287,2394.0,TRU,2019_YR
411,331,1,0,1077,2301.0,TRU,2019_YR
411,332,1,0,108,2706.0,TRU,2019_YR
411,333,1,0,78,2683.0,TRU,2019_YR
411,334,1,0,368,2396.0,TRU,2019_YR
411,335,1,0,42,2993.0,TRU,2019_YR
411,336,1,0,103,2517.0,TRU,2019_YR
411,337,1,0,1,,TRU,2019_YR
411,338,1,0,23,2715.0,TRU,2019_YR
411,339,1,0,23,3041.0,TRU,2019_YR
411,341,1,0,2025,1739.0,TRU,2019_YR
411,351,1,0,244,2299.0,TRU,2019_YR
411,352,1,0,180,2270.0,TRU,2019_YR
411,361,1,0,6,,TRU,2019_YR
411,381,1,0,110,1111.0,TRU,2019_YR
411,391,1,0,1124,756.0,TRU,2019_YR
411,401,1,0,1869,1147.0,TRU,2019_YR
411,41,1,0,62,4909.0,TRU,2019_YR
411,411,1,0,11727,517.0,TRU,2019_YR
411,412,1,0,3580,939.0,TRU,2019_YR
411,421,1,0,838,1058.0,TRU,2019_YR
411,422,1,0,579,1378.0,TRU,2019_YR
411,423,1,0,3126,817.0,TRU,2019_YR
411,424,1,0,55,929.0,TRU,2019_YR
411,431,1,0,325,1684.0,TRU,2019_YR
411,432,1,0,494,1337.0,TRU,2019_YR
411,433,1,0,233,1682.0,TRU,2019_YR
411,434,1,0,313,1363.0,TRU,2019_YR
411,441,1,0,768,1699.0,TRU,2019_YR
411,442,1,0,174,2098.0,TRU,2019_YR
411,451,1,0,395,1735.0,TRU,2019_YR
411,452,1,0,185,2143.0,TRU,2019_YR
411,461,1,0,311,2064.0,TRU,2019_YR
411,471,1,0,6,,TRU,2019_YR
411,481,1,0,3,,TRU,2019_YR
411,491,1,0,4,,TRU,2019_YR
411,501,1,0,1,,TRU,2019_YR
411,51,1,0,3,,TRU,2019_YR
411,511,1,0,42,3091.0,TRU,2019_YR
411,512,1,0,40,3226.0,TRU,2019_YR
411,521,1,0,1,,TRU,2019_YR
411,522,1,0,30,3090.0,TRU,2019_YR
411,523,1,0,18,2914.0,TRU,2019_YR
411,531,1,0,276,2413.0,TRU,2019_YR
411,532,1,0,70,2851.0,TRU,2019_YR
411,541,1,0,152,2393.0,TRU,2019_YR
411,542,1,0,384,2426.0,TRU,2019_YR
411,551,1,0,53,3120.0,TRU,2019_YR
411,561,1,0,91,2767.0,TRU,2019_YR
411,562,1,0,259,2358.0,TRU,2019_YR
411,571,1,0,209,2791.0,TRU,2019_YR
411,572,1,0,111,2695.0,TRU,2019_YR
411,581,1,0,59,3507.0,TRU,2019_YR
411,582,1,0,1,,TRU,2019_YR
411,583,1,0,412,3134.0,TRU,2019_YR
411,584,1,0,199,3138.0,TRU,2019_YR
411,585,1,0,48,2822.0,TRU,2019_YR
411,591,1,0,107,3495.0,TRU,2019_YR
411,592,1,0,13,4058.0,TRU,2019_YR
411,593,1,0,8,,TRU,2019_YR
411,594,1,0,5,,TRU,2019_YR
411,601,1,0,251,3944.0,TRU,2019_YR
411,602,1,0,357,3655.0,TRU,2019_YR
411,603,1,0,69,3773.0,TRU,2019_YR
411,611,1,0,10,,TRU,2019_YR
411,612,1,0,119,4120.0,TRU,2019_YR
411,621,1,0,124,4278.0,TRU,2019_YR
411,631,1,0,2,,TRU,2019_YR
411,671,1,0,1,,TRU,2019_YR
411,81,1,0,21,,TRU,2019_YR
411,91,1,0,63,4450.0,TRU,2019_YR
412,101,1,0,298,4256.0,TRU,2019_YR
412,102,1,0,72,4439.0,TRU,2019_YR
412,11,1,0,7,,TRU,2019_YR
412,111,1,0,184,3791.0,TRU,2019_YR
412,112,1,0,31,3999.0,TRU,2019_YR
412,121,1,0,275,3783.0,TRU,2019_YR
412,122,1,0,22,4575.0,TRU,2019_YR
412,131,1,0,80,3958.0,TRU,2019_YR
412,132,1,0,54,3608.0,TRU,2019_YR
412,133,1,0,5,,TRU,2019_YR
412,141,1,0,1,,TRU,2019_YR
412,161,1,0,5,,TRU,2019_YR
412,181,1,0,302,3223.0,TRU,2019_YR
412,182,1,0,85,3626.0,TRU,2019_YR
412,191,1,0,48,3262.0,TRU,2019_YR
412,192,1,0,31,3102.0,TRU,2019_YR
412,201,1,0,39,3429.0,TRU,2019_YR
412,202,1,0,375,2951.0,TRU,2019_YR
412,21,1,0,4,,TRU,2019_YR
412,211,1,0,152,3001.0,TRU,2019_YR
412,212,1,0,112,2880.0,TRU,2019_YR
412,221,1,0,149,2447.0,TRU,2019_YR
412,222,1,0,202,2274.0,TRU,2019_YR
412,231,1,0,572,2054.0,TRU,2019_YR
412,232,1,0,1368,2243.0,TRU,2019_YR
412,261,1,0,271,2142.0,TRU,2019_YR
412,271,1,0,102,2313.0,TRU,2019_YR
412,281,1,0,697,2001.0,TRU,2019_YR
412,291,1,0,136,1849.0,TRU,2019_YR
412,292,1,0,619,1829.0,TRU,2019_YR
412,301,1,0,2842,1574.0,TRU,2019_YR
412,302,1,0,1644,1682.0,TRU,2019_YR
412,31,1,0,123,4956.0,TRU,2019_YR
412,311,1,0,2769,1435.0,TRU,2019_YR
412,312,1,0,1658,1239.0,TRU,2019_YR
412,313,1,0,4805,1183.0,TRU,2019_YR
412,314,1,0,37,1083.0,TRU,2019_YR
412,32,1,0,35,4847.0,TRU,2019_YR
412,321,1,0,657,1679.0,TRU,2019_YR
412,331,1,0,1213,1610.0,TRU,2019_YR
412,332,1,0,354,1861.0,TRU,2019_YR
412,333,1,0,200,2138.0,TRU,2019_YR
412,334,1,0,370,1897.0,TRU,2019_YR
412,335,1,0,90,2567.0,TRU,2019_YR
412,336,1,0,396,2083.0,TRU,2019_YR
412,337,1,0,8,,TRU,2019_YR
412,338,1,0,86,1862.0,TRU,2019_YR
412,339,1,0,75,2468.0,TRU,2019_YR
412,341,1,0,4451,1201.0,TRU,2019_YR
412,351,1,0,628,1696.0,TRU,2019_YR
412,352,1,0,805,1630.0,TRU,2019_YR
412,361,1,0,51,1944.0,TRU,2019_YR
412,381,1,0,74,2164.0,TRU,2019_YR
412,391,1,0,667,1410.0,TRU,2019_YR
412,401,1,0,2845,1777.0,TRU,2019_YR
412,41,1,0,54,4317.0,TRU,2019_YR
412,411,1,0,3504,917.0,TRU,2019_YR
412,412,1,0,15114,582.0,TRU,2019_YR
412,421,1,0,1573,906.0,TRU,2019_YR
412,422,1,0,3380,783.0,TRU,2019_YR
412,423,1,0,2234,1278.0,TRU,2019_YR
412,424,1,0,68,736.0,TRU,2019_YR
412,431,1,0,663,1593.0,TRU,2019_YR
412,432,1,0,631,1350.0,TRU,2019_YR
412,433,1,0,1143,1347.0,TRU,2019_YR
412,434,1,0,1053,1803.0,TRU,2019_YR
412,441,1,0,3118,914.0,TRU,2019_YR
412,442,1,0,653,1538.0,TRU,2019_YR
412,451,1,0,1878,1183.0,TRU,2019_YR
412,452,1,0,523,1626.0,TRU,2019_YR
412,461,1,0,1033,1607.0,TRU,2019_YR
412,471,1,0,16,,TRU,2019_YR
412,481,1,0,25,2644.0,TRU,2019_YR
412,491,1,0,34,2695.0,TRU,2019_YR
412,501,1,0,3,,TRU,2019_YR
412,511,1,0,54,3507.0,TRU,2019_YR
412,512,1,0,67,3235.0,TRU,2019_YR
412,521,1,0,2,,TRU,2019_YR
412,522,1,0,112,3027.0,TRU,2019_YR
412,523,1,0,52,2848.0,TRU,2019_YR
412,531,1,0,1031,2375.0,TRU,2019_YR
412,532,1,0,285,2767.0,TRU,2019_YR
412,541,1,0,628,1945.0,TRU,2019_YR
412,542,1,0,481,1872.0,TRU,2019_YR
412,551,1,0,334,2213.0,TRU,2019_YR
412,561,1,0,240,2309.0,TRU,2019_YR
412,562,1,0,501,2175.0,TRU,2019_YR
412,571,1,0,565,2519.0,TRU,2019_YR
412,572,1,0,121,2152.0,TRU,2019_YR
412,581,1,0,97,2961.0,TRU,2019_YR
412,582,1,0,3,,TRU,2019_YR
412,583,1,0,761,2596.0,TRU,2019_YR
412,584,1,0,484,2576.0,TRU,2019_YR
412,585,1,0,40,2522.0,TRU,2019_YR
412,591,1,0,180,3228.0,TRU,2019_YR
412,592,1,0,38,3210.0,TRU,2019_YR
412,593,1,0,53,2953.0,TRU,2019_YR
412,594,1,0,15,2916.0,TRU,2019_YR
412,601,1,0,383,3243.0,TRU,2019_YR
412,602,1,0,470,3308.0,TRU,2019_YR
412,603,1,0,229,3570.0,TRU,2019_YR
412,611,1,0,33,3787.0,TRU,2019_YR
412,612,1,0,99,3636.0,TRU,2019_YR
412,621,1,0,141,3999.0,TRU,2019_YR
412,631,1,0,2,,TRU,2019_YR
412,641,1,0,1,,TRU,2019_YR
412,651,1,0,1,,TRU,2019_YR
412,664,1,0,1,,TRU,2019_YR
412,671,1,0,5,,TRU,2019_YR
412,681,1,0,7,,TRU,2019_YR
412,691,1,0,2,,TRU,2019_YR
412,721,1,0,1,,TRU,2019_YR
412,81,1,0,50,4809.0,TRU,2019_YR
412,91,1,0,168,4073.0,TRU,2019_YR
421,101,1,0,24,4883.0,TRU,2019_YR
421,102,1,0,8,,TRU,2019_YR
421,11,1,0,2,,TRU,2019_YR
421,111,1,0,15,4154.0,TRU,2019_YR
421,112,1,0,9,,TRU,2019_YR
421,121,1,0,44,4172.0,TRU,2019_YR
421,122,1,0,5,,TRU,2019_YR
421,131,1,0,83,4119.0,TRU,2019_YR
421,132,1,0,10,,TRU,2019_YR
421,133,1,0,1,,TRU,2019_YR
421,181,1,0,17,3870.0,TRU,2019_YR
421,182,1,0,15,4380.0,TRU,2019_YR
421,191,1,0,9,,TRU,2019_YR
421,192,1,0,2,,TRU,2019_YR
421,201,1,0,2,,TRU,2019_YR
421,202,1,0,53,3336.0,TRU,2019_YR
421,21,1,0,3,,TRU,2019_YR
421,211,1,0,30,3520.0,TRU,2019_YR
421,212,1,0,18,3205.0,TRU,2019_YR
421,221,1,0,19,2668.0,TRU,2019_YR
421,222,1,0,35,2762.0,TRU,2019_YR
421,231,1,0,53,2539.0,TRU,2019_YR
421,232,1,0,231,2743.0,TRU,2019_YR
421,261,1,0,44,2268.0,TRU,2019_YR
421,271,1,0,69,2196.0,TRU,2019_YR
421,281,1,0,137,2118.0,TRU,2019_YR
421,291,1,0,16,2086.0,TRU,2019_YR
421,292,1,0,93,2383.0,TRU,2019_YR
421,301,1,0,720,2030.0,TRU,2019_YR
421,302,1,0,145,1976.0,TRU,2019_YR
421,31,1,0,51,5921.0,TRU,2019_YR
421,311,1,0,521,1467.0,TRU,2019_YR
421,312,1,0,344,1625.0,TRU,2019_YR
421,313,1,0,790,1690.0,TRU,2019_YR
421,314,1,0,18,1470.0,TRU,2019_YR
421,32,1,0,2,,TRU,2019_YR
421,321,1,0,124,2205.0,TRU,2019_YR
421,331,1,0,184,1896.0,TRU,2019_YR
421,332,1,0,25,2205.0,TRU,2019_YR
421,333,1,0,59,2442.0,TRU,2019_YR
421,334,1,0,146,1869.0,TRU,2019_YR
421,335,1,0,9,,TRU,2019_YR
421,336,1,0,49,2460.0,TRU,2019_YR
421,337,1,0,1,,TRU,2019_YR
421,338,1,0,10,,TRU,2019_YR
421,339,1,0,5,,TRU,2019_YR
421,341,1,0,764,1677.0,TRU,2019_YR
421,351,1,0,48,2135.0,TRU,2019_YR
421,352,1,0,137,2034.0,TRU,2019_YR
421,361,1,0,1,,TRU,2019_YR
421,381,1,0,7,,TRU,2019_YR
421,391,1,0,75,1326.0,TRU,2019_YR
421,401,1,0,959,1210.0,TRU,2019_YR
421,41,1,0,30,,TRU,2019_YR
421,411,1,0,963,986.0,TRU,2019_YR
421,412,1,0,1575,918.0,TRU,2019_YR
421,421,1,0,2365,490.0,TRU,2019_YR
421,422,1,0,1503,753.0,TRU,2019_YR
421,423,1,0,1477,730.0,TRU,2019_YR
421,424,1,0,17,712.0,TRU,2019_YR
421,431,1,0,158,1368.0,TRU,2019_YR
421,432,1,0,874,779.0,TRU,2019_YR
421,433,1,0,344,940.0,TRU,2019_YR
421,434,1,0,465,950.0,TRU,2019_YR
421,441,1,0,406,1421.0,TRU,2019_YR
421,442,1,0,77,1880.0,TRU,2019_YR
421,451,1,0,574,1079.0,TRU,2019_YR
421,452,1,0,113,1567.0,TRU,2019_YR
421,461,1,0,187,1383.0,TRU,2019_YR
421,471,1,0,1,,TRU,2019_YR
421,481,1,0,4,,TRU,2019_YR
421,491,1,0,5,,TRU,2019_YR
421,501,1,0,1,,TRU,2019_YR
421,51,1,0,1,,TRU,2019_YR
421,511,1,0,7,,TRU,2019_YR
421,512,1,0,12,,TRU,2019_YR
421,521,1,0,1,,TRU,2019_YR
421,522,1,0,15,2115.0,TRU,2019_YR
421,523,1,0,8,,TRU,2019_YR
421,531,1,0,112,1847.0,TRU,2019_YR
421,532,1,0,43,2247.0,TRU,2019_YR
421,541,1,0,50,2055.0,TRU,2019_YR
421,542,1,0,75,1790.0,TRU,2019_YR
421,551,1,0,22,2186.0,TRU,2019_YR
421,561,1,0,189,2254.0,TRU,2019_YR
421,562,1,0,51,2070.0,TRU,2019_YR
421,571,1,0,93,2559.0,TRU,2019_YR
421,572,1,0,37,2086.0,TRU,2019_YR
421,581,1,0,19,2911.0,TRU,2019_YR
421,582,1,0,1,,TRU,2019_YR
421,583,1,0,259,2658.0,TRU,2019_YR
421,584,1,0,229,2293.0,TRU,2019_YR
421,585,1,0,15,,TRU,2019_YR
421,591,1,0,61,2678.0,TRU,2019_YR
421,592,1,0,5,,TRU,2019_YR
421,593,1,0,3,,TRU,2019_YR
421,594,1,0,2,,TRU,2019_YR
421,601,1,0,159,3065.0,TRU,2019_YR
421,602,1,0,130,3338.0,TRU,2019_YR
421,603,1,0,71,3634.0,TRU,2019_YR
421,611,1,0,2,,TRU,2019_YR
421,612,1,0,38,3720.0,TRU,2019_YR
421,621,1,0,18,3890.0,TRU,2019_YR
421,631,1,0,1,,TRU,2019_YR
421,641,1,0,1,,TRU,2019_YR
421,681,1,0,2,,TRU,2019_YR
421,81,1,0,2,,TRU,2019_YR
421,91,1,0,28,4632.0,TRU,2019_YR
422,101,1,0,77,4202.0,TRU,2019_YR
422,102,1,0,34,4262.0,TRU,2019_YR
422,11,1,0,19,,TRU,2019_YR
422,111,1,0,49,3670.0,TRU,2019_YR
422,112,1,0,10,,TRU,2019_YR
422,121,1,0,132,3768.0,TRU,2019_YR
422,122,1,0,12,,TRU,2019_YR
422,131,1,0,85,3539.0,TRU,2019_YR
422,132,1,0,22,3398.0,TRU,2019_YR
422,141,1,0,1,,TRU,2019_YR
422,161,1,0,1,,TRU,2019_YR
422,181,1,0,212,3825.0,TRU,2019_YR
422,182,1,0,45,3853.0,TRU,2019_YR
422,191,1,0,11,,TRU,2019_YR
422,192,1,0,180,2998.0,TRU,2019_YR
422,201,1,0,15,4158.0,TRU,2019_YR
422,202,1,0,119,3083.0,TRU,2019_YR
422,21,1,0,3,,TRU,2019_YR
422,211,1,0,57,2933.0,TRU,2019_YR
422,212,1,0,67,3004.0,TRU,2019_YR
422,221,1,0,61,2778.0,TRU,2019_YR
422,222,1,0,87,2488.0,TRU,2019_YR
422,231,1,0,196,2151.0,TRU,2019_YR
422,232,1,0,856,2247.0,TRU,2019_YR
422,261,1,0,129,2609.0,TRU,2019_YR
422,271,1,0,95,2233.0,TRU,2019_YR
422,281,1,0,275,2190.0,TRU,2019_YR
422,291,1,0,71,1732.0,TRU,2019_YR
422,292,1,0,256,2126.0,TRU,2019_YR
422,301,1,0,1331,2059.0,TRU,2019_YR
422,302,1,0,764,1642.0,TRU,2019_YR
422,31,1,0,78,4929.0,TRU,2019_YR
422,311,1,0,582,1877.0,TRU,2019_YR
422,312,1,0,491,1810.0,TRU,2019_YR
422,313,1,0,1715,1399.0,TRU,2019_YR
422,314,1,0,4,,TRU,2019_YR
422,32,1,0,7,,TRU,2019_YR
422,321,1,0,201,1755.0,TRU,2019_YR
422,331,1,0,477,1644.0,TRU,2019_YR
422,332,1,0,100,1767.0,TRU,2019_YR
422,333,1,0,134,1907.0,TRU,2019_YR
422,334,1,0,157,2141.0,TRU,2019_YR
422,335,1,0,30,2167.0,TRU,2019_YR
422,336,1,0,123,1927.0,TRU,2019_YR
422,337,1,0,1,,TRU,2019_YR
422,338,1,0,22,2548.0,TRU,2019_YR
422,339,1,0,23,2171.0,TRU,2019_YR
422,341,1,0,1834,1286.0,TRU,2019_YR
422,351,1,0,269,1551.0,TRU,2019_YR
422,352,1,0,283,1545.0,TRU,2019_YR
422,361,1,0,5,,TRU,2019_YR
422,381,1,0,7,,TRU,2019_YR
422,391,1,0,71,1656.0,TRU,2019_YR
422,401,1,0,766,1613.0,TRU,2019_YR
422,41,1,0,36,4467.0,TRU,2019_YR
422,411,1,0,839,1482.0,TRU,2019_YR
422,412,1,0,2904,779.0,TRU,2019_YR
422,421,1,0,1498,749.0,TRU,2019_YR
422,422,1,0,4782,523.0,TRU,2019_YR
422,423,1,0,703,1218.0,TRU,2019_YR
422,424,1,0,4,,TRU,2019_YR
422,431,1,0,507,1226.0,TRU,2019_YR
422,432,1,0,479,1018.0,TRU,2019_YR
422,433,1,0,1180,837.0,TRU,2019_YR
422,434,1,0,315,1414.0,TRU,2019_YR
422,441,1,0,1383,956.0,TRU,2019_YR
422,442,1,0,274,1390.0,TRU,2019_YR
422,451,1,0,2757,732.0,TRU,2019_YR
422,452,1,0,524,1196.0,TRU,2019_YR
422,461,1,0,698,1076.0,TRU,2019_YR
422,471,1,0,8,,TRU,2019_YR
422,481,1,0,12,2731.0,TRU,2019_YR
422,491,1,0,13,,TRU,2019_YR
422,51,1,0,1,,TRU,2019_YR
422,511,1,0,131,3448.0,TRU,2019_YR
422,512,1,0,87,2867.0,TRU,2019_YR
422,522,1,0,72,2432.0,TRU,2019_YR
422,523,1,0,16,2515.0,TRU,2019_YR
422,531,1,0,192,1937.0,TRU,2019_YR
422,532,1,0,92,2271.0,TRU,2019_YR
422,541,1,0,212,1446.0,TRU,2019_YR
422,542,1,0,183,1378.0,TRU,2019_YR
422,551,1,0,147,1943.0,TRU,2019_YR
422,561,1,0,146,1748.0,TRU,2019_YR
422,562,1,0,200,1794.0,TRU,2019_YR
422,571,1,0,254,2215.0,TRU,2019_YR
422,572,1,0,143,2097.0,TRU,2019_YR
422,581,1,0,33,2693.0,TRU,2019_YR
422,582,1,0,2,,TRU,2019_YR
422,583,1,0,282,2331.0,TRU,2019_YR
422,584,1,0,156,2170.0,TRU,2019_YR
422,585,1,0,6,,TRU,2019_YR
422,591,1,0,184,2550.0,TRU,2019_YR
422,592,1,0,8,,TRU,2019_YR
422,593,1,0,8,,TRU,2019_YR
422,594,1,0,15,2549.0,TRU,2019_YR
422,601,1,0,214,2925.0,TRU,2019_YR
422,602,1,0,241,2945.0,TRU,2019_YR
422,603,1,0,79,3124.0,TRU,2019_YR
422,611,1,0,16,,TRU,2019_YR
422,612,1,0,50,3279.0,TRU,2019_YR
422,621,1,0,63,3415.0,TRU,2019_YR
422,664,1,0,1,,TRU,2019_YR
422,671,1,0,1,,TRU,2019_YR
422,681,1,0,5,,TRU,2019_YR
422,691,1,0,1,,TRU,2019_YR
422,721,1,0,1,,TRU,2019_YR
422,81,1,0,9,,TRU,2019_YR
422,91,1,0,41,4103.0,TRU,2019_YR
423,101,1,0,142,4987.0,TRU,2019_YR
423,102,1,0,16,4887.0,TRU,2019_YR
423,11,1,0,1,,TRU,2019_YR
423,111,1,0,154,4781.0,TRU,2019_YR
423,112,1,0,22,4978.0,TRU,2019_YR
423,121,1,0,117,4658.0,TRU,2019_YR
423,122,1,0,20,4643.0,TRU,2019_YR
423,131,1,0,24,4075.0,TRU,2019_YR
423,132,1,0,11,,TRU,2019_YR
423,181,1,0,141,4047.0,TRU,2019_YR
423,182,1,0,38,4630.0,TRU,2019_YR
423,191,1,0,26,3982.0,TRU,2019_YR
423,192,1,0,11,,TRU,2019_YR
423,201,1,0,37,4079.0,TRU,2019_YR
423,202,1,0,116,3673.0,TRU,2019_YR
423,21,1,0,3,,TRU,2019_YR
423,211,1,0,66,3919.0,TRU,2019_YR
423,212,1,0,47,3572.0,TRU,2019_YR
423,221,1,0,58,3059.0,TRU,2019_YR
423,222,1,0,46,3063.0,TRU,2019_YR
423,231,1,0,136,2698.0,TRU,2019_YR
423,232,1,0,420,2744.0,TRU,2019_YR
423,261,1,0,93,2779.0,TRU,2019_YR
423,271,1,0,39,2460.0,TRU,2019_YR
