Mode of Travel,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Middle Filter Zone ID,Middle Filter Zone Name,Middle Filter Zone Direction (degrees),Middle Filter Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,Average Daily O-M-D Traffic (StL Index),Average Daily Origin Zone Traffic (StL Index),Average Daily Middle Filter Zone Traffic (StL Index),Average Daily Destination Zone Traffic (StL Index),Avg Travel Time (sec)
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,431,431,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),1,887,91,799,2642
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,431,431,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),4:  Peak PM (3pm-6pm) (3pm-6pm),1,204,18,159,2642
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,431,431,no,N/A,no,2:  Weekend_SaSu (Sa-Su),0: All Day (12am-12am),8,937,130,579,3187
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,431,431,no,N/A,no,2:  Weekend_SaSu (Sa-Su),2:  Peak AM (6am-9am) (6am-9am),1,88,27,63,1579
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,431,431,no,N/A,no,2:  Weekend_SaSu (Sa-Su),3:  Mid-Day (9am-3pm) (9am-3pm),3,440,68,314,3275
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,431,431,no,N/A,no,2:  Weekend_SaSu (Sa-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),4,169,32,113,3522
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,433,433,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),2,902,98,1417,2757
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,433,433,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),1,366,48,554,2978
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,433,433,no,N/A,no,0: All Days (M-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),0,187,21,332,3654
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,433,433,no,N/A,no,0: All Days (M-Su),5:  Late PM (6pm-12am) (6pm-12am),1,229,11,362,2088
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,433,433,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),1,887,91,1268,2830
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,433,433,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),3:  Mid-Day (9am-3pm) (9am-3pm),1,323,40,480,2830
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,433,433,no,N/A,no,2:  Weekend_SaSu (Sa-Su),0: All Day (12am-12am),2,937,130,1568,3390
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,433,433,no,N/A,no,2:  Weekend_SaSu (Sa-Su),3:  Mid-Day (9am-3pm) (9am-3pm),1,440,68,756,3125
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,433,433,no,N/A,no,2:  Weekend_SaSu (Sa-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),1,169,32,326,3654
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,531,531,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),3,902,98,3161,2433
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,531,531,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),1,366,48,1335,2371
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,531,531,no,N/A,no,0: All Days (M-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),1,187,21,797,2224
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,531,531,no,N/A,no,0: All Days (M-Su),5:  Late PM (6pm-12am) (6pm-12am),1,229,11,705,2736
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,531,531,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),6,887,91,3177,2739
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,531,531,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),3:  Mid-Day (9am-3pm) (9am-3pm),1,323,40,1245,3256
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,531,531,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),4:  Peak PM (3pm-6pm) (3pm-6pm),3,204,18,826,2224
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,531,531,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),5:  Late PM (6pm-12am) (6pm-12am),2,234,15,738,2736
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,541,541,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1,902,98,1796,8846
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,541,541,no,N/A,no,0: All Days (M-Su),2:  Peak AM (6am-9am) (6am-9am),1,101,17,216,8846
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,541,541,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),1,887,91,1840,8846
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,541,541,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),2:  Peak AM (6am-9am) (6am-9am),1,113,18,253,8846
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),11,902,98,904,3762
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,0: All Days (M-Su),2:  Peak AM (6am-9am) (6am-9am),4,101,17,72,3761
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),6,366,48,375,3052
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,0: All Days (M-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),1,187,21,185,3868
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,0: All Days (M-Su),5:  Late PM (6pm-12am) (6pm-12am),1,229,11,256,7447
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),13,887,91,886,3892
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),2:  Peak AM (6am-9am) (6am-9am),6,113,18,77,3823
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),3:  Mid-Day (9am-3pm) (9am-3pm),5,323,40,345,3636
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),4:  Peak PM (3pm-6pm) (3pm-6pm),1,204,18,197,1370
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),5:  Late PM (6pm-12am) (6pm-12am),1,234,15,258,6058
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,2:  Weekend_SaSu (Sa-Su),0: All Day (12am-12am),10,937,130,971,3378
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,2:  Weekend_SaSu (Sa-Su),2:  Peak AM (6am-9am) (6am-9am),2,88,27,58,3664
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,2:  Weekend_SaSu (Sa-Su),3:  Mid-Day (9am-3pm) (9am-3pm),7,440,68,460,2950
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,542,542,no,N/A,no,2:  Weekend_SaSu (Sa-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),1,169,32,172,5373
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,551,551,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1,902,98,2545,3254
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,551,551,no,N/A,no,0: All Days (M-Su),2:  Peak AM (6am-9am) (6am-9am),0,101,17,367,3079
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,551,551,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),1,366,48,1068,3342
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,551,551,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),1,887,91,2401,3142
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,551,551,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),2:  Peak AM (6am-9am) (6am-9am),1,113,18,419,3079
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,551,551,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),3:  Mid-Day (9am-3pm) (9am-3pm),1,323,40,856,3206
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,551,551,no,N/A,no,2:  Weekend_SaSu (Sa-Su),0: All Day (12am-12am),1,937,130,2652,3478
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,551,551,no,N/A,no,2:  Weekend_SaSu (Sa-Su),3:  Mid-Day (9am-3pm) (9am-3pm),1,440,68,1361,3478
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,562,562,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),3,902,98,2181,3090
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,562,562,no,N/A,no,0: All Days (M-Su),2:  Peak AM (6am-9am) (6am-9am),1,101,17,289,4908
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,562,562,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),1,366,48,891,2158
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,562,562,no,N/A,no,0: All Days (M-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),1,187,21,483,3177
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,562,562,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),3,887,91,2215,3354
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,562,562,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),2:  Peak AM (6am-9am) (6am-9am),1,113,18,342,3530
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,562,562,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),4:  Peak PM (3pm-6pm) (3pm-6pm),1,204,18,503,3177
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,562,562,no,N/A,no,2:  Weekend_SaSu (Sa-Su),0: All Day (12am-12am),4,937,130,2096,3337
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,562,562,no,N/A,no,2:  Weekend_SaSu (Sa-Su),2:  Peak AM (6am-9am) (6am-9am),2,88,27,124,6287
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,562,562,no,N/A,no,2:  Weekend_SaSu (Sa-Su),3:  Mid-Day (9am-3pm) (9am-3pm),2,440,68,1222,1862
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,571,571,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),0,902,98,4785,4016
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,571,571,no,N/A,no,0: All Days (M-Su),2:  Peak AM (6am-9am) (6am-9am),0,101,17,596,4016
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,571,571,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),1,887,91,4851,4016
Bicycle - StL Bicycle Index,542,542,no,N/A,no,32,JR Murdock Canal Trail,N/A,no,571,571,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),2:  Peak AM (6am-9am) (6am-9am),1,113,18,646,4016
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,421,421,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),0,902,129,3117,4411
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,421,421,no,N/A,no,0: All Days (M-Su),2:  Peak AM (6am-9am) (6am-9am),0,101,20,229,4411
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,421,421,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),1,887,107,2855,4411
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,421,421,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),2:  Peak AM (6am-9am) (6am-9am),1,113,18,272,4411
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,422,422,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),2,902,129,1900,3862
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,422,422,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),1,366,60,903,3944
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,422,422,no,N/A,no,0: All Days (M-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),1,187,27,435,3698
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,422,422,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),3,887,107,1718,3914
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,422,422,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),3:  Mid-Day (9am-3pm) (9am-3pm),2,323,43,738,4010
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,422,422,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),4:  Peak PM (3pm-6pm) (3pm-6pm),1,204,22,422,3626
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,422,422,no,N/A,no,2:  Weekend_SaSu (Sa-Su),0: All Day (12am-12am),1,937,173,2154,3771
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,422,422,no,N/A,no,2:  Weekend_SaSu (Sa-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),1,169,35,472,3771
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,423,423,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),0,902,129,2908,8261
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,423,423,no,N/A,no,0: All Days (M-Su),5:  Late PM (6pm-12am) (6pm-12am),0,229,21,692,8261
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,423,423,no,N/A,no,2:  Weekend_SaSu (Sa-Su),0: All Day (12am-12am),1,937,173,3172,8261
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,423,423,no,N/A,no,2:  Weekend_SaSu (Sa-Su),5:  Late PM (6pm-12am) (6pm-12am),1,198,18,706,8261
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,431,431,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),0,902,129,749,1579
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,431,431,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),0,366,60,363,1579
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,431,431,no,N/A,no,2:  Weekend_SaSu (Sa-Su),0: All Day (12am-12am),1,937,173,579,1579
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,431,431,no,N/A,no,2:  Weekend_SaSu (Sa-Su),3:  Mid-Day (9am-3pm) (9am-3pm),1,440,90,314,1579
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,433,433,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),2,902,129,1417,2757
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,433,433,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),1,366,60,554,2978
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,433,433,no,N/A,no,0: All Days (M-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),0,187,27,332,3654
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,433,433,no,N/A,no,0: All Days (M-Su),5:  Late PM (6pm-12am) (6pm-12am),1,229,21,362,2088
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,433,433,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),1,887,107,1268,2830
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,433,433,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),3:  Mid-Day (9am-3pm) (9am-3pm),1,323,43,480,2830
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,433,433,no,N/A,no,2:  Weekend_SaSu (Sa-Su),0: All Day (12am-12am),2,937,173,1568,3390
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,433,433,no,N/A,no,2:  Weekend_SaSu (Sa-Su),3:  Mid-Day (9am-3pm) (9am-3pm),1,440,90,756,3125
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,433,433,no,N/A,no,2:  Weekend_SaSu (Sa-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),1,169,35,326,3654
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,542,542,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1,902,129,904,5042
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,542,542,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),0,366,60,375,4847
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,542,542,no,N/A,no,0: All Days (M-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),0,187,27,185,5238
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,542,542,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),1,887,107,886,5238
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,542,542,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),4:  Peak PM (3pm-6pm) (3pm-6pm),1,204,22,197,5238
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,542,542,no,N/A,no,2:  Weekend_SaSu (Sa-Su),0: All Day (12am-12am),1,937,173,971,4847
Bicycle - StL Bicycle Index,542,542,no,N/A,no,43,Bluffdale,N/A,no,542,542,no,N/A,no,2:  Weekend_SaSu (Sa-Su),3:  Mid-Day (9am-3pm) (9am-3pm),1,440,90,460,4847
Bicycle - StL Bicycle Index,542,542,no,N/A,no,45,Saratoga Redwood,N/A,no,542,542,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),0,902,74,904,6317
Bicycle - StL Bicycle Index,542,542,no,N/A,no,45,Saratoga Redwood,N/A,no,542,542,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),0,366,36,375,6317
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,2001,Thanksgiving Point,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),0,2588,194,759,10137
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,2001,Thanksgiving Point,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),0,1069,89,349,10137
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,2001,Thanksgiving Point,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),1,2428,215,722,10137
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,2001,Thanksgiving Point,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),3:  Mid-Day (9am-3pm) (9am-3pm),1,846,80,333,10137
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,451,451,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),0,2588,194,5355,4179
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,451,451,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),0,1069,89,2227,4179
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,451,451,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),1,2428,215,5045,4179
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,451,451,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),3:  Mid-Day (9am-3pm) (9am-3pm),1,846,80,1869,4179
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,461,461,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1,2588,194,2797,3081
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,461,461,no,N/A,no,0: All Days (M-Su),2:  Peak AM (6am-9am) (6am-9am),0,439,36,320,1608
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,461,461,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),0,1069,89,1187,3903
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,461,461,no,N/A,no,0: All Days (M-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),1,508,31,635,3732
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,461,461,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),1,2428,215,2799,1608
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,461,461,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),2:  Peak AM (6am-9am) (6am-9am),1,453,49,391,1608
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,461,461,no,N/A,no,2:  Weekend_SaSu (Sa-Su),0: All Day (12am-12am),3,2701,177,2675,3818
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,461,461,no,N/A,no,2:  Weekend_SaSu (Sa-Su),3:  Mid-Day (9am-3pm) (9am-3pm),1,1362,108,1424,3903
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,461,461,no,N/A,no,2:  Weekend_SaSu (Sa-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),2,529,31,613,3732
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,541,541,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),0,2588,194,1796,10137
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,541,541,no,N/A,no,0: All Days (M-Su),3:  Mid-Day (9am-3pm) (9am-3pm),0,1069,89,760,10137
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,541,541,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),0: All Day (12am-12am),1,2428,215,1840,10137
Bicycle - StL Bicycle Index,551,551,no,N/A,no,10,Draper DNRG,N/A,no,541,541,no,N/A,no,1:  Weekday_TuWeTh (Tu-Th),3:  Mid-Day (9am-3pm) (9am-3pm),1,846,80,716,10137
Bicycle - StL Bicycle Index,551,551,no,N/A,no,25,Provo 650 East Bike Lane,N/A,no,582,582,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),0,2588,208,635,3595
Bicycle - StL Bicycle Index,551,551,no,N/A,no,25,Provo 650 East Bike Lane,N/A,no,582,582,no,N/A,no,0: All Days (M-Su),2:  Peak AM (6am-9am) (6am-9am),0,439,40,51,3595
Bicycle - StL Bicycle Index,551,551,no,N/A,no,25,Provo 650 East Bike Lane,N/A,no,582,582,no,N/A,no,2:  Weekend_SaSu (Sa-Su),0: All Day (12am-12am),1,2701,108,782,3595
Bicycle - StL Bicycle Index,551,551,no,N/A,no,25,Provo 650 East Bike Lane,N/A,no,582,582,no,N/A,no,2:  Weekend_SaSu (Sa-Su),2:  Peak AM (6am-9am) (6am-9am),1,387,7,33,3595
Bicycle - StL Bicycle Index,551,551,no,N/A,no,27,Orem 1200 N Bike Lanes,N/A,no,583,583,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1,2588,237,14139,3492
Bicycle - StL Bicycle Index,551,551,no,N/A,no,27,Orem 1200 N Bike Lanes,N/A,no,583,583,no,N/A,no,0: All Days (M-Su),4:  Peak PM (3pm-6pm) (3pm-6pm),1,508,58,3502,3492
